City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
377,port-aux-francais,-67.3151,71.2072,-32.36,74,100,6.98,1690381675
378,federacion,-30.9294,-58.0085,13.85,81,100,5.22,1690381675
379,thompson,65.3923,-88.0508,14.38,46,10,3.97,1690381675
380,haiku-pauwela,27.5415,-151.4756,23.06,74,40,6.81,1690381676
381,salalah,14.7919,59.1516,25.27,83,64,13.87,1690381677
382,tres arroyos,-38.7237,-60.6706,9.18,80,50,8.16,1690381677
383,adamstown,-59.7853,-128.2112,0.44,95,80,8.59,1690381678
384,adamstown,-40.1379,-125.052,10.62,77,100,12.55,1690381678
385,port lincoln,-37.4658,127.5716,13.81,80,100,12.27,1690381678
386,whitehorse,62.8472,-127.6464,7.4,81,100,1.78,1690381679
387,blackmans bay,-67.2199,140.8202,-33.59,88,100,12.75,1690381679
388,bethel,53.0678,-174.1146,9.48,97,100,8.5,1690381679
389,salinas,-2.0626,-83.9043,23.22,79,86,6.46,1690381680
390,lodja,-2.7425,22.1108,38.06,20,17,1.83,1690381680
391,kimbe,-6.6947,148.8381,27.53,78,97,9.36,1690381681
392,kodiak,51.8167,-146.3098,12.12,95,100,3.82,1690381681
393,constantia,-52.8505,8.2881,-3.21,61,100,15.76,1690381682
394,jimenez,28.6236,-105.0193,25.84,42,0,2.8,1690381682
395,constantia,-51.0057,7.1899,-1.53,71,100,18.28,1690381682
396,bilibino,85.1318,167.4582,-0.03,96,100,6.72,1690381683
397,margate,-36.2971,36.7052,16.87,80,0,9.64,1690381683
398,keflavik,57.8949,-22.7831,13.21,99,100,8.17,1690381684
399,kristiansund,69.0693,4.9042,10.87,86,98,5.29,1690381684
400,big bend,-27.7197,33.3762,20.37,72,89,11.75,1690381685
401,ribeira grande,29.63,-35.6726,25.18,70,0,3.67,1690381685
402,kultali,20.3777,89.6026,28.64,84,32,10.75,1690381685
403,bethel,46.337,-164.8232,13.28,99,100,7.74,1690381686
404,khandyga,68.7122,136.9144,7.46,64,100,3.02,1690381686
405,kingston,-30.7764,172.2619,15.59,61,100,9.71,1690381687
406,roma,-28.6554,147.0395,12.75,60,0,4.28,1690381687
407,fale old settlement,-6.7662,-169.587,28.37,73,96,8.99,1690381687
408,mejit,12.0587,176.2669,27.97,79,92,9.21,1690381688
409,edinburgh of the seven seas,-54.7078,-10.4712,-2.39,68,100,14.97,1690381689
410,grytviken,-71.8318,-44.2368,-28.02,95,100,6.89,1690381689
411,kourou,15.9248,-47.0354,27.48,79,5,8.07,1690381689
412,seogwipo,31.9098,127.3569,28.17,88,97,6.66,1690381690
413,belmonte,-19.7392,-24.9291,21.95,68,20,7.83,1690381690
414,yellowknife,71.6818,-116.5386,16.57,39,100,4.3,1690381691
415,posto fiscal rolim de moura,-12.0285,-63.7155,31.41,32,0,1.81,1690381692
416,mandalgovi,44.7105,106.1113,25.78,31,0,3.6,1690381692
417,kodiak,43.7083,-159.9512,15.28,97,100,5.42,1690381692
418,edinburgh of the seven seas,-34.4022,-6.7902,11.94,71,100,6.65,1690381693
419,puerto natales,-63.0953,-86.4993,-0.41,80,100,14.2,1690381693
420,iqaluit,61.5928,-65.7831,2.93,93,73,6.27,1690381693
421,grytviken,-66.3358,-29.7264,-6.67,94,100,7.74,1690381695
422,grytviken,-74.8594,-47.1647,-34.93,98,88,7.11,1690381695
423,fale old settlement,-0.2137,-162.8692,27.69,80,7,7.4,1690381696
424,port-aux-francais,-80.5328,102.9221,-60.58,100,100,6.39,1690381696
425,daqing,46.7595,125.0988,24.38,83,100,3.94,1690381696
426,suva,-25.0346,176.1187,18.92,60,96,7.77,1690381696
427,kodiak,43.7904,-158.536,14.86,98,100,4.8,1690381697
428,punta arenas,-80.045,-87.9944,-47.67,99,44,4.02,1690381697
429,waitangi,-65.8019,-167.0959,-5.52,68,99,0.92,1690381698
430,weno,8.6892,149.5483,27.97,78,100,3.32,1690381699
431,sur,18.6824,62.1658,26.23,85,100,11.44,1690381699
432,peniche,41.0228,-13.6101,20.02,72,100,4.5,1690381790
433,lerwick,64.8709,0.3418,12.74,91,100,6.02,1690381790
434,port mathurin,-18.571,64.2827,23.83,81,7,5.54,1690381790
435,fuman,37.0616,49.2456,24.39,76,78,2.28,1690381791
436,blackmans bay,-82.9406,144.2678,-49.17,91,97,7.04,1690381791
437,valozhyn,53.9208,26.4383,20.54,60,100,1.42,1690381791
438,port mathurin,-19.6169,75.9367,22.73,77,35,11.01,1690381791
439,la passe,-2.6578,56.3063,26.8,75,28,7.39,1690381792
440,hovd,44.4068,102.975,27.11,23,2,4.19,1690381793
441,anjozorobe,-18.442,47.8351,13.62,84,50,5.58,1690381794
442,leninskoye,47.5847,132.5975,22.59,78,100,3.21,1690381795
443,longyearbyen,78.8746,14.2589,5.67,85,97,1.57,1690381796
444,bac lieu,6.586,106.4502,28.34,81,100,6.54,1690381796
445,yellowknife,65.03,-121.7685,14.47,58,100,2.48,1690381796
446,blackmans bay,-88.5484,138.8661,-55.33,100,100,5.2,1690381797
447,bethel,82.3402,-174.4531,0.29,82,100,3.08,1690381797
448,puerto natales,-76.5308,-95.4704,-28.4,96,100,3.86,1690381797
449,midland,43.9525,-84.2236,25.79,57,97,4.29,1690381798
450,nadym,66.2898,71.1071,18.28,83,91,4.51,1690381798
451,ancud,-43.66,-102.356,9.58,86,100,8.77,1690381798
452,wailua homesteads,35.5293,-169.6849,21.57,75,40,4.8,1690381798
453,bredasdorp,-78.1796,19.1617,-49.95,100,100,3.38,1690381799
454,port-aux-francais,-81.324,70.3791,-66.94,100,100,2.64,1690381799
455,pisco,-23.7447,-96.2525,19.67,75,100,8.11,1690381799
456,ushuaia,-87.7998,-68.1284,-42.75,100,100,7.13,1690381804
457,puerto ayora,-2.5701,-110.7294,25.76,82,100,7.71,1690381806
458,puerto natales,-73.0163,-103.9184,-9.28,92,100,8.86,1690381806
459,puerto ayora,-3.6916,-105.2955,25.55,78,55,9.13,1690381807
460,grytviken,-65.7799,-28.3184,-6.23,95,100,7.93,1690381807
461,huarmey,-16.3079,-91.0755,20.46,77,100,10.56,1690381807
462,grytviken,-64.6154,-14.623,-20.34,99,90,3.62,1690381808
463,yuzhno-kurilsk,45.5866,150.58,11.44,100,100,3.43,1690381808
464,wailua homesteads,36.7289,-178.419,22.38,88,100,3.64,1690381809
465,tolanaro,-45.1485,50.0108,6.36,98,100,8.01,1690381809
466,yellowknife,71.8945,-110.5834,18.19,34,3,2.31,1690381809
467,yellowknife,87.987,-103.0861,0.33,90,100,6.25,1690381810
468,angaur state,5.196,135.4615,27.79,74,100,5.06,1690381811
469,plouzane,47.623,-7.5872,17.75,84,100,9.38,1690381811
470,saint croix,14.4811,-64.9731,28.13,84,100,9.03,1690381812
471,ushuaia,-85.8266,-80.9855,-31.94,98,100,8.17,1690381812
472,invercargill,-65.5354,160.3962,-22.76,100,100,3.26,1690381813
473,college,89.0076,-161.7373,-0.07,92,100,7.17,1690381813
474,papatowai,-86.9383,165.7292,-48.65,99,100,10.11,1690381814
475,grytviken,-50.4609,-23.0091,1.91,62,100,12.17,1690381814
476,lompoc,25.3249,-133.9351,20.51,79,100,8.1,1690381814
477,qaqortoq,60.9259,-37.2852,10.51,93,100,18.61,1690381815
478,kone,-19.4606,161.6353,21.7,67,100,11.57,1690381815
479,waitangi,-72.4671,-158.782,-26.17,100,100,9.64,1690381815
480,port-aux-francais,-55.0621,76.4314,-0.09,90,100,11.39,1690381816
481,lihue,20.4489,-163.8878,26.11,77,31,8.08,1690381816
482,dudinka,81.9614,82.4993,0.23,99,100,3.77,1690381817
483,alofi,-19.7729,-172.0419,22.8,64,100,4.11,1690381817
484,chashniki,55.1303,29.4399,20.71,65,75,2.96,1690381818
485,jamestown,-26.0922,0.9647,16.57,58,95,2.2,1690381819
486,katsuura,32.3347,142.8857,26.97,76,8,1.8,1690381819
487,acarau,4.2129,-36.9353,26.96,81,90,8.76,1690381820
488,grytviken,-44.3081,-40.3462,6.72,64,99,8.56,1690381820
489,stanley,-59.4925,-51.4642,-2.36,73,100,11.11,1690381822
490,cartagena,10.2145,-75.7871,29.01,79,100,6.92,1690381822
491,dundalk,53.9531,-6.594,15.41,95,100,3.52,1690381825
492,kisber,47.5648,18.0521,20.9,52,20,9.77,1690381825
493,papatowai,-75.2944,168.3953,-41.91,100,62,2.26,1690381826
494,sligo,54.2952,-8.1883,15.75,99,100,2.95,1690381826
495,adamstown,-47.876,-107.3765,7.98,91,100,4.85,1690381827
496,muzayri',22.3874,53.2115,38.52,26,100,4.57,1690381828
497,guerrero negro,26.3033,-115.5006,20.11,90,10,3.54,1690381828
498,bredasdorp,-72.8847,25.182,-39.51,55,94,11.71,1690381829
499,torghay,48.6242,62.9186,29.35,36,15,9.28,1690381829
500,qaqortoq,71.2187,-36.6317,-9.15,89,100,2.58,1690381829
501,margaret river,-37.9012,94.0594,12.49,75,100,10.6,1690381830
502,gaspe,49.2609,-63.7784,17.89,89,100,4.25,1690381830
503,grytviken,-71.9614,-27.6511,-11.29,95,100,5.95,1690381831
504,wailua homesteads,32.41,-169.3444,23.68,77,63,7.37,1690381831
505,karachi,22.2556,65.6918,27.83,85,16,9.36,1690381833
506,port-aux-francais,-82.5569,95.2239,-57.41,100,100,5.65,1690381833
507,port elizabeth,-86.2601,31.7067,-48.76,99,100,4.5,1690381835
508,port-aux-francais,-44.8876,50.9887,6.73,98,100,8.18,1690381836
509,papatowai,-71.9485,173.035,-30.17,100,100,2.94,1690381836
510,sos'va,59.0706,62.6761,19.71,73,61,1.91,1690381836
511,mead,47.7802,-117.2502,16.66,46,0,1.54,1690381837
512,nizhniy kuranakh,60.046,124.5321,15.37,87,8,1.58,1690381838
513,carbonear,52.1169,-52.3158,9.71,99,91,7.21,1690381839
514,bethel,72.1263,-163.9488,0.95,100,100,2.43,1690381840
515,lebu,-37.5705,-92.1093,14.07,98,100,5.72,1690381840
516,metlili chaamba,31.8296,3.6419,44.06,6,0,3.99,1690381841
517,esfarayen,36.7226,57.0683,31.84,31,7,9.68,1690381841
518,isafjordur,89.58,-27.8617,0.0,94,100,6.5,1690381841
519,albany,-45.2945,119.0713,7.63,80,45,7.97,1690381842
520,adamstown,-76.0996,-120.3525,-32.0,93,100,4.38,1690381842
521,port mathurin,-26.0738,76.0193,21.17,68,19,8.4,1690381843
522,port-aux-francais,-54.4105,92.0042,-1.26,60,100,6.94,1690381843
523,waitangi,-54.4229,-164.8365,7.22,86,100,17.65,1690381844
524,tome acu,-2.3978,-47.8829,34.14,39,23,2.16,1690381844
525,happy valley-goose bay,56.6373,-55.4523,9.2,90,100,10.3,1690381844
526,reggane,25.9147,-2.9839,47.0,5,3,2.87,1690381845
527,arraial do cabo,-32.5347,-30.258,15.37,81,100,10.44,1690381845
528,murzuq,26.3601,14.3796,41.86,5,0,6.76,1690381846
529,south hedland,-21.1297,118.7487,17.66,46,45,2.63,1690381846
530,puerto ayora,-15.5734,-98.3999,22.02,76,100,9.88,1690381847
531,tranovaho,-36.8351,43.0114,16.77,80,1,5.8,1690381847
532,hastings,40.3969,-98.4045,29.49,54,2,4.6,1690381847
533,port-aux-francais,-76.2396,81.0363,-58.63,88,30,7.1,1690381847
534,dauphin,50.9291,-99.8831,19.25,69,18,0.63,1690381848
535,dunedin,-47.1515,172.3118,6.95,80,100,12.83,1690381848
536,east ballina,-29.1915,153.837,17.92,58,0,3.89,1690381849
537,ouadda,7.4717,23.7244,22.96,85,99,0.96,1690381849
538,haiku-pauwela,33.4178,-143.5725,23.34,75,79,6.26,1690381849
539,saudarkrokur,69.5599,-19.329,1.73,96,100,7.61,1690381850
540,adamstown,-38.794,-139.6714,10.29,62,8,6.25,1690381850
541,port-aux-francais,-69.0919,81.1426,-37.87,93,7,7.57,1690381850
542,cabedelo,-7.1591,-34.2516,26.1,77,24,7.25,1690381850
543,tiksi,75.4875,138.1024,1.07,96,100,3.35,1690381851
544,mejit,18.1806,179.8106,27.03,79,95,7.8,1690381851
545,ribeira grande,37.1307,-39.4366,25.47,78,44,5.74,1690381852
546,port alfred,-34.8931,27.8872,19.92,68,46,4.73,1690381857
547,hermanus,-78.459,8.3881,-46.27,100,100,3.71,1690381858
548,ushuaia,-87.3742,-72.2092,-40.21,98,100,8.33,1690381858
549,nova sintra,14.381,-26.835,26.75,84,74,6.7,1690381858
550,port-aux-francais,-84.2894,39.699,-47.61,99,100,3.62,1690381858
551,jeremie,19.304,-73.9935,28.87,75,93,5.09,1690381859
552,albany,-53.7481,119.8141,0.51,92,100,9.14,1690381859
553,ribeira grande,17.8074,-34.3049,25.85,81,92,8.58,1690381859
554,ilulissat,79.7225,-40.7945,-3.29,90,100,6.25,1690381860
555,hermanus,-52.9893,13.6627,-2.86,60,100,15.91,1690381861
556,champerico,8.639,-95.5966,28.57,78,33,7.41,1690381861
557,kone,-16.7668,160.6004,23.78,71,99,12.6,1690381862
558,lihue,14.5436,-167.5703,26.23,81,5,8.73,1690381863
559,kuching,3.1436,109.2133,29.02,78,72,8.51,1690381863
560,badger,84.3717,-135.8953,0.68,84,100,1.88,1690381863
561,vorgashor,82.3032,61.7133,0.29,93,74,3.61,1690381864
562,whitehorse,64.3202,-128.8006,12.45,69,93,0.57,1690381865
563,coquimbo,-30.3094,-74.1922,14.0,73,1,10.91,1690381865
564,nuku'alofa,-22.4869,-178.3277,20.41,57,12,7.09,1690381866
565,waitangi,-44.016,-174.4079,11.02,71,100,11.23,1690381866
566,port-aux-francais,-54.8739,50.0385,-0.37,73,91,19.65,1690381866
567,waitangi,-61.6861,-151.3035,1.35,86,100,12.66,1690381867
568,margaret river,-39.5395,98.5377,11.87,75,100,12.68,1690381868
569,hadibu,13.6322,63.0943,26.35,85,100,9.65,1690381868
570,kiunga,-8.2114,139.9109,24.52,80,92,6.57,1690381869
571,jamestown,-26.5985,-0.3727,16.28,63,3,2.55,1690381869
572,tazovsky,68.0567,79.4047,21.75,60,16,3.75,1690381870
573,piti village,19.4206,136.6951,28.84,79,100,6.42,1690381870
574,balkanabat,39.1807,53.748,31.41,48,97,5.23,1690381871
575,tamanrasset,23.5546,5.7737,33.96,8,7,6.03,1690381871
576,happy valley-goose bay,57.0548,-61.5904,8.19,90,100,3.98,1690381872
577,klyuchi,57.3702,169.5304,10.36,94,100,5.12,1690381872
578,san patricio,13.6465,-109.0076,28.74,77,11,6.31,1690381872
579,sitka,53.96,-138.5495,13.48,91,100,3.51,1690381873
580,bethel,87.7064,-168.9101,0.13,93,100,7.33,1690381873
581,waitangi,-59.5334,-155.8092,2.52,89,100,14.9,1690381874
582,sao jose da coroa grande,-8.9909,-34.812,26.01,69,2,5.12,1690381874
583,ljusdal,61.9929,16.1753,16.28,76,70,2.44,1690381875
584,adamstown,-51.6784,-123.4713,3.76,65,99,10.43,1690381875
585,adamstown,-55.6063,-124.4398,3.43,85,100,5.75,1690381876
586,iqaluit,67.3304,-77.2404,5.56,73,33,2.79,1690381876
587,bilibino,77.7834,158.0398,-0.1,98,100,3.78,1690381876
588,port mathurin,-17.6531,74.5085,23.63,77,1,11.38,1690381877
589,yellowknife,75.1654,-100.5934,3.02,85,74,1.21,1690381877
590,saipan,17.4067,142.9784,29.2,76,89,8.3,1690381878
591,humaita,-7.9029,-63.6509,34.54,28,5,1.41,1690381878
592,bethel,89.3908,-167.7451,-0.17,94,100,6.77,1690381879
593,mount pearl,44.5182,-51.3979,18.74,87,2,4.1,1690381879
594,waitangi,-44.3938,-154.4589,8.43,73,100,9.13,1690381879
595,arraial do cabo,-36.0882,-35.4641,13.26,66,100,12.24,1690381880
596,fale old settlement,0.4444,-158.0918,27.82,75,1,8.09,1690381881
597,krasnoye-na-volge,57.4695,41.287,22.45,84,97,5.58,1690381881
598,hermanus,-42.5552,18.2125,7.8,81,100,8.63,1690381881
599,college,72.0914,-149.3656,-0.4,99,100,3.74,1690381882
600,ancud,-40.417,-78.2473,10.5,83,100,6.05,1690381882
601,mount isa,-22.8857,138.888,20.69,54,35,4.34,1690381883
602,toga village,-5.4315,173.1496,28.81,76,100,6.71,1690381883
603,kabalo,-6.7459,26.9561,34.19,14,10,2.07,1690381883
604,vilyuchinsk,43.3333,160.0333,14.21,100,100,2.24,1690381883
605,yellowknife,76.7291,-108.5289,2.3,89,69,1.4,1690381884
606,grytviken,-83.0349,-14.4201,-28.9,97,100,8.32,1690381885
607,ntcheu,-14.9721,34.5487,18.11,32,0,2.62,1690381885
608,howard springs,-11.0807,134.904,23.89,80,25,6.19,1690381885
609,stanley,-72.4714,-51.1351,-35.4,100,100,4.31,1690381886
610,waitangi,-85.6911,-135.0584,-32.73,55,25,8.42,1690381886
611,happy valley-goose bay,54.8036,-54.6546,11.26,98,99,10.01,1690381886
612,kristiansund,66.4853,7.4262,12.51,85,100,5.98,1690381887
613,petauke,-14.7953,30.6555,26.02,22,45,3.49,1690381887
614,mudurnu,40.6075,31.2801,30.55,22,0,2.14,1690381888
615,bredasdorp,-42.3527,21.219,8.74,84,100,9.7,1690381888
616,heroica guaymas,27.3707,-111.1519,29.68,75,27,8.88,1690381889
617,ushuaia,-89.762,-92.1711,-48.96,100,100,4.74,1690381889
618,waitangi,-83.2106,-158.9011,-32.95,80,24,5.48,1690381890
619,longyearbyen,87.063,17.4558,0.08,85,100,4.66,1690381891
620,mili,4.2184,171.8042,26.52,84,100,2.84,1690381892
621,klaksvik,65.3038,-2.8128,11.3,91,100,4.12,1690381892
622,waitangi,-79.731,-169.6433,-38.82,86,100,3.57,1690381893
623,peace river,56.5358,-117.8989,13.43,98,100,3.83,1690381893
624,jamestown,-10.6314,-4.5229,21.38,77,100,6.46,1690381894
625,mundri,5.7021,30.2322,22.63,90,100,1.23,1690381894
626,tokar,18.7096,39.0335,34.25,58,68,4.97,1690381894
627,adamstown,-62.6482,-129.2414,-0.93,97,100,8.79,1690381894
628,longyearbyen,78.4885,4.6032,3.99,87,27,6.35,1690381895
629,lihue,17.3311,-162.3107,26.18,83,100,8.55,1690381896
630,stanley,-47.9931,-58.2513,4.34,94,100,10.9,1690381896
631,ilulissat,74.4354,-41.6839,-8.33,89,47,1.43,1690381897
632,college,80.2353,-148.867,0.38,97,100,2.18,1690381897
633,papatowai,-72.3761,170.8901,-41.24,96,80,2.06,1690381898
634,gao,16.2882,0.6531,40.03,22,41,2.44,1690381898
635,papatowai,-66.1585,171.502,-3.65,82,97,9.21,1690381899
636,taiohae,-5.3251,-130.2755,26.74,73,54,6.72,1690381899
637,bikenibeu village,3.2334,173.3681,27.02,78,99,1.65,1690381899
638,'ohonua,-31.0512,-172.1746,16.41,66,84,15.78,1690381900
639,edinburgh of the seven seas,-74.5717,4.9163,-38.92,92,100,5.27,1690381900
640,albany,-44.5439,120.5413,6.21,84,100,2.43,1690381900
641,vadso,83.9672,29.6454,-0.07,98,100,3.91,1690381901
642,puerto ayora,-12.194,-105.4675,23.81,73,77,8.29,1690381901
643,port-aux-francais,-34.0429,87.5284,15.0,71,69,5.14,1690381901
644,blackmans bay,-66.7939,147.1134,-31.29,100,100,8.98,1690381902
645,queenstown,-42.7062,160.0853,10.23,63,7,11.77,1690381902
646,cortez,37.536,-108.9452,26.87,26,6,0.49,1690381902
647,san patricio,4.6948,-112.7458,26.86,82,40,6.47,1690381903
648,wailua homesteads,31.4491,-164.941,23.84,78,14,5.89,1690381903
649,sitka,49.808,-139.478,14.6,84,49,3.32,1690381903
650,berezovyy,54.1317,135.4543,13.83,89,100,1.73,1690381904
651,punta arenas,-55.472,-73.9019,3.38,58,100,9.81,1690381904
652,puerto ayora,-17.9981,-105.1194,22.63,73,99,8.06,1690381905
653,moya,-12.3615,44.3633,25.12,78,29,5.02,1690381905
654,iskateley,86.2428,56.9107,-0.16,91,100,3.05,1690381905
655,port-aux-francais,-46.6573,90.8212,5.88,59,97,5.54,1690381905
656,punta arenas,-86.1218,-97.8987,-38.86,98,100,6.21,1690381906
657,feijo,-9.0035,-69.9379,31.35,37,44,1.76,1690381911
658,tazovsky,82.4269,77.9989,0.13,97,100,3.87,1690381914
659,iqaluit,76.5545,-67.8017,3.19,75,6,1.72,1690381915
660,invercargill,-56.7851,161.2584,0.32,60,40,11.73,1690381915
661,kidal,18.0192,0.2211,40.18,22,17,2.76,1690381915
662,grytviken,-87.9536,-11.892,-43.54,99,100,5.97,1690381916
663,waitangi,-77.9404,-149.0159,-28.9,100,100,4.0,1690381916
664,port-aux-francais,-56.6306,73.7535,-1.32,95,100,12.48,1690381917
665,port-aux-francais,-53.3387,44.9992,0.9,77,99,13.7,1690381917
666,porto belo,-27.0894,-48.1845,19.32,86,50,4.37,1690381917
667,isafjordur,74.4441,-33.6382,-9.15,92,66,3.34,1690381918
668,edinburgh of the seven seas,-31.0886,-9.2031,17.41,83,3,8.0,1690381918
669,yellowknife,82.3583,-121.2189,0.33,98,100,3.09,1690381919
670,adamstown,-25.2785,-118.1035,22.82,81,96,15.47,1690381919
671,badger,79.6149,-137.3749,0.21,99,100,3.36,1690381919
672,namibe,-15.2335,5.1477,17.65,78,100,6.53,1690381920
673,port elizabeth,-66.0452,30.8146,-11.68,93,100,6.88,1690381920
674,port-aux-francais,-76.0605,102.3493,-65.18,100,87,6.22,1690381920
675,taiohae,-0.2401,-118.6936,25.51,86,91,6.91,1690381921
676,port elizabeth,-84.1779,28.6223,-48.79,100,100,2.81,1690381921
677,petropavlovsk-kamchatsky,34.5395,172.2535,24.75,79,6,5.64,1690381922
678,berezovyy,50.9889,135.7444,16.76,85,2,1.85,1690381923
679,jamestown,-11.2626,-9.2187,22.11,72,87,7.27,1690381924
680,blackmans bay,-75.3886,124.4648,-58.5,100,100,5.55,1690381924
681,cargados carajos,-18.1625,61.3766,24.17,80,13,5.57,1690381924
682,divnomorskoye,43.1302,37.7367,25.23,68,0,1.91,1690381925
683,port-aux-francais,-46.3049,83.0733,4.73,61,18,6.63,1690381925
684,port mathurin,-32.5892,67.6081,17.53,85,20,1.79,1690381926
685,sittwe,20.6765,93.3397,24.26,95,51,1.28,1690381926
686,pangoa,-10.7437,-72.2182,30.82,42,37,1.84,1690381927
687,kaintragarh,20.8483,84.5483,27.07,84,10,3.24,1690381927
688,waitangi,-62.4271,-165.2463,-1.72,97,100,9.59,1690381927
689,floro,63.2763,1.6028,13.31,92,94,6.76,1690381928
690,stanley,-73.4709,-54.0541,-31.23,100,100,4.02,1690381928
691,aasiaat,77.0623,-54.6098,-3.92,84,25,5.08,1690381929
692,remire-montjoly,12.5479,-44.7054,27.33,78,52,4.47,1690381929
693,stanley,-71.1055,-53.3241,-38.3,100,50,3.14,1690381929
694,antsiranana,-8.8927,51.5094,24.68,86,10,7.77,1690381930
695,kuusamo,65.7561,29.5566,15.88,77,99,2.21,1690381930
696,darhan,49.1184,106.0903,16.24,69,28,1.77,1690381931
697,howard springs,-10.3576,132.1014,24.5,70,100,7.09,1690381931
698,vingt cinq,-8.4955,54.7917,25.33,84,44,6.28,1690381931
699,sakata,39.037,139.7436,26.01,86,6,3.61,1690381932
700,waitangi,-52.7778,-166.4825,8.51,88,100,16.63,1690381932
701,blackmans bay,-88.2478,144.1298,-54.27,100,100,6.9,1690381933
702,waitangi,-36.2771,-167.2779,13.51,77,42,12.71,1690381933
703,whitehorse,66.8066,-134.7047,22.15,54,24,1.33,1690381933
704,puerto ayora,-16.2771,-107.844,23.25,75,94,6.69,1690381934
705,port alfred,-53.9592,36.5904,1.1,82,100,11.67,1690381934
706,chibougamau,52.9996,-74.4398,14.74,84,96,4.47,1690381935
707,badger,79.2429,-138.1764,0.23,99,100,3.59,1690381936
708,invercargill,-64.5582,163.7931,-10.43,90,53,6.27,1690381936
709,chonchi,-44.8925,-90.8604,9.05,90,100,9.8,1690381936
710,waitangi,-46.6528,-175.3729,8.73,64,100,9.03,1690381937
711,bilibino,82.6541,176.4706,0.06,87,100,5.3,1690381937
712,waitangi,-57.5883,-147.2994,1.13,92,100,7.45,1690381938
713,punta arenas,-88.9957,-99.4757,-48.32,100,100,5.04,1690381938
714,acarau,5.3395,-38.621,27.68,79,99,6.47,1690381939
715,al kharijah,24.3724,30.4632,41.1,9,93,1.89,1690381939
716,lahat,-3.1743,103.5687,24.79,92,97,1.74,1690381940
717,puerto ayora,-20.1332,-98.5558,21.0,79,100,9.85,1690381940
718,leava,-9.6811,-179.6731,28.22,75,100,9.58,1690381941
719,nar'yan-mar,77.2874,46.7201,3.84,89,100,5.02,1690381941
720,iqaluit,79.3037,-79.6409,4.36,90,52,1.5,1690381941
721,yellowknife,87.9585,-126.6246,0.15,91,100,6.6,1690381942
722,port-aux-francais,-68.216,40.9911,-10.6,73,100,5.94,1690381943
723,puerto ayora,-7.9715,-94.567,23.34,75,100,8.64,1690381943
724,bilibino,73.1177,173.7976,0.03,99,100,3.06,1690381944
725,udachny,67.3598,111.327,16.12,53,92,4.01,1690381944
726,olonkinbyen,70.3808,-1.5494,8.46,95,100,7.58,1690381944
727,ndjole,0.0056,11.0496,30.14,50,99,1.32,1690381945
728,port-aux-francais,-53.4162,69.1874,3.44,76,100,21.0,1690381945
729,isangel,-21.3326,171.0419,20.87,55,75,8.5,1690381945
730,chandler,48.5297,-65.0263,19.33,44,82,4.07,1690381946
731,souillac,-22.3305,58.5421,22.76,72,7,2.87,1690381946
732,rongelap,24.0939,167.3676,26.89,75,61,2.69,1690381947
733,kingston,-27.1729,169.1449,16.74,65,100,8.13,1690381947
734,hun,28.2129,15.398,41.14,6,0,8.11,1690381947
735,blackmans bay,-70.3525,142.0966,-58.69,79,2,8.85,1690381948
736,hermanus,-56.425,12.9449,-4.71,71,100,12.46,1690381948
737,grytviken,-67.9785,-38.0442,-18.58,99,100,3.89,1690381948
738,tiksi,76.8033,129.8519,-0.59,95,92,2.12,1690381949
739,college,87.7536,-152.1749,0.13,88,100,6.96,1690381949
740,kailua-kona,13.9637,-161.3169,25.77,86,5,8.89,1690381950
741,adamstown,-33.1433,-125.0985,14.73,61,99,13.86,1690381950
742,iqaluit,63.0032,-71.6438,4.28,88,99,2.6,1690381951
743,uturoa,-3.318,-156.6282,28.12,70,72,8.95,1690381951
744,blackmans bay,-66.7929,134.282,-23.79,94,100,5.55,1690381952
745,saipan,21.0158,146.7042,29.02,72,84,2.68,1690381952
746,namibe,-12.8403,7.3044,18.75,75,100,5.27,1690381952
747,blackmans bay,-79.8511,134.4095,-46.24,95,100,8.54,1690381953
748,adamstown,-34.5541,-132.916,12.32,61,100,9.92,1690381953
749,lihue,20.6146,-178.512,26.87,77,27,7.68,1690381953
750,bethel,78.8808,-176.7857,0.49,90,100,3.23,1690381954
751,west island,-18.5454,96.64,20.51,67,100,12.5,1690381954
752,nova sintra,14.0918,-25.4337,26.38,86,100,4.93,1690381955
753,bethel,74.0534,-173.4393,-0.01,99,100,3.56,1690381955
754,carauari,-5.7353,-67.3146,33.28,35,1,1.19,1690381956
755,bethel,63.1975,-161.3434,12.52,84,100,1.79,1690381956
756,port mathurin,-21.7935,66.3593,22.87,81,15,9.31,1690381956
757,invercargill,-59.1613,155.9943,-1.23,96,100,14.61,1690381957
758,hadibu,11.3903,57.4917,25.28,85,16,13.39,1690381957
759,port-aux-francais,-52.0286,83.186,1.97,73,16,10.73,1690381958
760,grytviken,-81.664,-49.8316,-29.21,100,100,1.94,1690381958
761,mount pearl,39.1673,-49.2535,25.77,89,100,8.42,1690381958
762,grytviken,-51.668,-20.2411,1.06,67,100,14.04,1690381958
763,port saint john's,-49.4171,45.2315,3.93,95,100,10.52,1690381959
764,adamstown,-56.7855,-110.5037,1.66,77,24,4.17,1690381959
765,grytviken,-87.6968,-25.8213,-40.57,98,100,6.61,1690381960
766,bilibino,78.9883,169.0531,-0.86,92,89,3.5,1690381960
767,jamestown,-24.2868,-15.7593,19.76,61,24,6.3,1690381961
